player_1,player_2,win_percent,wins_of_10000
Max McGreevy,Marco Penge,53.2,5317
Max McGreevy,Chandler Phillips,54.5,5451
Max McGreevy,J.T. Poston,41.7,4171
Max McGreevy,Aldrich Potgieter,66.4,6638
Max McGreevy,Seamus Power,60.0,6002
Max McGreevy,Andrew Putnam,52.9,5295
Max McGreevy,Aaron Rai,37.8,3783
Max McGreevy,Chad Ramey,73.6,7362
Max McGreevy,Davis Riley,68.2,6821
Max McGreevy,Patrick Rodgers,72.1,7210
Max McGreevy,Kevin Roy,60.7,6068
Max McGreevy,Marcelo Rozo,68.2,6819
Max McGreevy,Adrien Saddier,61.9,6192
Max McGreevy,Gordon Sargent,69.5,6948
Max McGreevy,Adam Schenk,71.5,7154
Max McGreevy,Matti Schmid,66.8,6681
Max McGreevy,Ben Silverman,56.8,5678
Max McGreevy,Webb Simpson,70.9,7086
Max McGreevy,Alex Smalley,51.6,5159
Max McGreevy,Jordan Smith,43.9,4388
Max McGreevy,Austin Smotherman,66.2,6619
Max McGreevy,Brandt Snedeker,50.9,5086
Max McGreevy,Jordan Spieth,60.0,5995
Max McGreevy,Sam Stevens,63.8,6385
Max McGreevy,Sepp Straka,60.7,6068
Max McGreevy,Kevin Streelman,55.9,5594
Max McGreevy,Jackson Suber,47.1,4708
Max McGreevy,Adam Svensson,65.0,6495
Max McGreevy,Jesper Svensson,62.5,6250
Max McGreevy,Nick Taylor,48.4,4842
Max McGreevy,Sahith Theegala,54.1,5412
Max McGreevy,Justin Thomas,36.8,3680
Max McGreevy,Davis Thompson,47.5,4753
Max McGreevy,Alejandro Tosti,77.5,7749
Max McGreevy,Erik van Rooyen,57.1,5710
Max McGreevy,John VanDerLaan,68.6,6858
Max McGreevy,Karl Vilips,67.7,6775
Max McGreevy,Camilo Villegas,61.1,6106
Max McGreevy,Danny Walker,81.4,8138
Max McGreevy,Matt Wallace,47.3,4725
Max McGreevy,Vince Whaley,71.8,7181
Max McGreevy,Aaron Wise,53.0,5300
Max McGreevy,Dylan Wu,65.9,6587
Max McGreevy,Cameron Young,36.6,3655
Max McGreevy,Kevin Yu,47.8,4775
Maverick McNealy,Zach Bauchou,54.4,5441
Maverick McNealy,Christiaan Bezuidenhout,45.3,4531
Maverick McNealy,Daniel Berger,68.1,6808
Maverick McNealy,Zac Blair,41.3,4130
Maverick McNealy,Chandler Blanchet,62.5,6246
Maverick McNealy,Keegan Bradley,44.1,4414
Maverick McNealy,Michael Brennan,52.5,5249
Maverick McNealy,Brian Campbell,66.1,6611
Maverick McNealy,Rafael Campos,71.8,7181
Maverick McNealy,Ricky Castillo,53.5,5355
Maverick McNealy,Bud Cauley,39.9,3991
Maverick McNealy,Davis Chatfield,53.6,5362
Maverick McNealy,Luke Clanton,57.8,5782
Maverick McNealy,Eric Cole,49.5,4946
Maverick McNealy,Pierceson Coody,64.5,6453
Maverick McNealy,Joel Dahmen,51.2,5125
Maverick McNealy,Cam Davis,76.0,7598
Maverick McNealy,Jason Day,64.6,6463
Maverick McNealy,Zecheng Dou,61.2,6116
Maverick McNealy,Adrien Dumont de Chassart,64.4,6440
Maverick McNealy,Nick Dunlap,70.5,7051
Maverick McNealy,Nico Echavarria,51.1,5106
Maverick McNealy,Austin Eckroat,59.0,5904
Maverick McNealy,Harris English,48.5,4850
Maverick McNealy,Tony Finau,62.4,6242
Maverick McNealy,Patrick Fishburn,55.3,5530
Maverick McNealy,Steven Fisk,65.6,6556
Maverick McNealy,Alex Fitzpatrick,37.7,3775
Maverick McNealy,Brice Garnett,58.0,5805
Maverick McNealy,Ryan Gerard,39.0,3895
Maverick McNealy,Doug Ghim,41.9,4193
Maverick McNealy,Lucas Glover,55.2,5518
Maverick McNealy,Max Greyserman,63.2,6324
Maverick McNealy,Ben Griffin,38.6,3859
Maverick McNealy,Lanto Griffin,64.4,6444
Maverick McNealy,Emiliano Grillo,42.3,4226
Maverick McNealy,Harry Hall,66.1,6606
Maverick McNealy,Brian Harman,43.4,4340
Maverick McNealy,Garrick Higgo,69.9,6992
Maverick McNealy,Joe Highsmith,69.0,6901
Maverick McNealy,Kensei Hirata,73.9,7386
Maverick McNealy,Ryo Hisatsune,50.7,5068
Maverick McNealy,Lee Hodges,49.8,4975
Maverick McNealy,Rico Hoey,57.4,5737
Maverick McNealy,Tom Hoge,57.3,5732
Maverick McNealy,Rasmus Hojgaard,66.3,6634
Maverick McNealy,Billy Horschel,51.8,5184
Maverick McNealy,Beau Hossler,53.0,5297
Maverick McNealy,Mark Hubbard,59.5,5945
Maverick McNealy,Mackenzie Hughes,53.0,5296
Maverick McNealy,Sungjae Im,52.8,5278
Maverick McNealy,Stephan Jaeger,67.0,6701
Maverick McNealy,Ben James,47.8,4778
Maverick McNealy,Takumi Kanaya,59.3,5925
Maverick McNealy,Jeffrey Kang,65.5,6546
Maverick McNealy,Johnny Keefer,54.1,5413
Maverick McNealy,Michael Kim,51.3,5134
Maverick McNealy,Tom Kim,36.8,3678
Maverick McNealy,Chris Kirk,55.9,5590
Maverick McNealy,Patton Kizzire,88.7,8869
Maverick McNealy,Brooks Koepka,52.3,5234
Maverick McNealy,Ben Kohles,35.4,3537
Maverick McNealy,Jackson Koivun,38.4,3841
Maverick McNealy,Matt Kuchar,45.6,4558
Maverick McNealy,Christo Lamprecht,90.1,9012
Maverick McNealy,Hank Lebioda,67.9,6791
Maverick McNealy,Haotong Li,71.5,7152
Maverick McNealy,David Lipsky,57.1,5712
Maverick McNealy,Luke List,61.1,6115
Maverick McNealy,Justin Lower,63.1,6308
Maverick McNealy,Peter Malnati,76.1,7612
Maverick McNealy,Hideki Matsuyama,39.8,3982
Maverick McNealy,Denny McCarthy,51.2,5122
Maverick McNealy,Matt McCarty,56.8,5683
Maverick McNealy,Max McGreevy,51.1,5112
Maverick McNealy,Mac Meissner,47.0,4704
Maverick McNealy,Keith Mitchell,50.5,5050
Maverick McNealy,Taylor Moore,63.4,6338
Maverick McNealy,William Mouw,54.4,5445
Maverick McNealy,Rasmus Neergaard-Petersen,51.1,5109
Maverick McNealy,Alex Noren,52.9,5288
Maverick McNealy,Andrew Novak,60.9,6089
Maverick McNealy,Pontus Nyholm,70.7,7071
Maverick McNealy,Thorbjorn Olesen,67.5,6750
Maverick McNealy,John Parry,60.9,6091
Maverick McNealy,Matthieu Pavon,65.9,6586
Maverick McNealy,Taylor Pendrith,65.7,6568
Maverick McNealy,Marco Penge,54.3,5429
Maverick McNealy,Chandler Phillips,55.6,5563
Maverick McNealy,J.T. Poston,42.8,4281
Maverick McNealy,Aldrich Potgieter,67.4,6740
Maverick McNealy,Seamus Power,61.1,6110
Maverick McNealy,Andrew Putnam,54.1,5407
Maverick McNealy,Aaron Rai,38.9,3891
Maverick McNealy,Chad Ramey,74.5,7454
Maverick McNealy,Davis Riley,69.2,6921
Maverick McNealy,Patrick Rodgers,73.0,7304
Maverick McNealy,Kevin Roy,61.8,6176
Maverick McNealy,Marcelo Rozo,69.2,6918
Maverick McNealy,Adrien Saddier,63.0,6298
Maverick McNealy,Gordon Sargent,70.5,7046
Maverick McNealy,Adam Schenk,72.5,7249
Maverick McNealy,Matti Schmid,67.8,6783
Maverick McNealy,Ben Silverman,57.9,5788
Maverick McNealy,Webb Simpson,71.8,7182
Maverick McNealy,Alex Smalley,52.7,5271
Maverick McNealy,Jordan Smith,45.0,4499
Maverick McNealy,Austin Smotherman,67.2,6722
Maverick McNealy,Brandt Snedeker,52.0,5198
Maverick McNealy,Jordan Spieth,61.0,6104
Maverick McNealy,Sam Stevens,64.9,6490
Maverick McNealy,Sepp Straka,61.8,6176
Maverick McNealy,Kevin Streelman,57.0,5705
Maverick McNealy,Jackson Suber,48.2,4820
Maverick McNealy,Adam Svensson,66.0,6599
Maverick McNealy,Jesper Svensson,63.6,6356
Maverick McNealy,Nick Taylor,49.5,4954
Maverick McNealy,Sahith Theegala,55.2,5524
Maverick McNealy,Justin Thomas,37.9,3786
Maverick McNealy,Davis Thompson,48.6,4865
Maverick McNealy,Alejandro Tosti,78.3,7832
Maverick McNealy,Erik van Rooyen,58.2,5820
Maverick McNealy,John VanDerLaan,69.6,6957
Maverick McNealy,Karl Vilips,68.8,6875
Maverick McNealy,Camilo Villegas,62.1,6214
Maverick McNealy,Danny Walker,82.1,8213
Maverick McNealy,Matt Wallace,48.4,4837
Maverick McNealy,Vince Whaley,72.8,7275
Maverick McNealy,Aaron Wise,54.1,5412
Maverick McNealy,Dylan Wu,66.9,6689
Maverick McNealy,Cameron Young,37.6,3762
Maverick McNealy,Kevin Yu,48.9,4888
Mac Meissner,Zach Bauchou,57.3,5734
Mac Meissner,Christiaan Bezuidenhout,48.3,4826
Mac Meissner,Daniel Berger,70.7,7068
Mac Meissner,Zac Blair,44.2,4420
Mac Meissner,Chandler Blanchet,65.2,6524
Mac Meissner,Keegan Bradley,47.1,4708
Mac Meissner,Michael Brennan,55.4,5544
Mac Meissner,Brian Campbell,68.8,6878
Mac Meissner,Rafael Campos,74.3,7426
Mac Meissner,Ricky Castillo,56.5,5648
Mac Meissner,Bud Cauley,42.8,4280
Mac Meissner,Davis Chatfield,56.6,5655
Mac Meissner,Luke Clanton,60.7,6070
Mac Meissner,Eric Cole,52.4,5242
Mac Meissner,Pierceson Coody,67.3,6725
Mac Meissner,Joel Dahmen,54.2,5420
Mac Meissner,Cam Davis,78.2,7822
Mac Meissner,Jason Day,67.3,6735
Mac Meissner,Zecheng Dou,64.0,6397
Mac Meissner,Adrien Dumont de Chassart,67.1,6713
Mac Meissner,Nick Dunlap,73.0,7302
Mac Meissner,Nico Echavarria,54.0,5402
Mac Meissner,Austin Eckroat,61.9,6190
Mac Meissner,Harris English,51.5,5146
Mac Meissner,Tony Finau,65.2,6520
Mac Meissner,Patrick Fishburn,58.2,5821
Mac Meissner,Steven Fisk,68.2,6825
Mac Meissner,Alex Fitzpatrick,40.6,4060
Mac Meissner,Brice Garnett,60.9,6092
Mac Meissner,Ryan Gerard,41.8,4183
Mac Meissner,Doug Ghim,44.8,4484
Mac Meissner,Lucas Glover,58.1,5810
Mac Meissner,Max Greyserman,66.0,6600
Mac Meissner,Ben Griffin,41.5,4145
Mac Meissner,Lanto Griffin,67.2,6716
Mac Meissner,Emiliano Grillo,45.2,4518
Mac Meissner,Harry Hall,68.7,6873
Mac Meissner,Brian Harman,46.3,4634
Mac Meissner,Garrick Higgo,72.5,7245
Mac Meissner,Joe Highsmith,71.6,7158
Mac Meissner,Kensei Hirata,76.2,7622
Mac Meissner,Ryo Hisatsune,53.6,5363
Mac Meissner,Lee Hodges,52.7,5271
Mac Meissner,Rico Hoey,60.3,6026
Mac Meissner,Tom Hoge,60.2,6021
Mac Meissner,Rasmus Hojgaard,69.0,6900
Mac Meissner,Billy Horschel,54.8,5478
Mac Meissner,Beau Hossler,55.9,5590
Mac Meissner,Mark Hubbard,62.3,6230
Mac Meissner,Mackenzie Hughes,55.9,5590
Mac Meissner,Sungjae Im,55.7,5572
Mac Meissner,Stephan Jaeger,69.7,6965
Mac Meissner,Ben James,50.7,5074
Mac Meissner,Takumi Kanaya,62.1,6210
Mac Meissner,Jeffrey Kang,68.1,6815
Mac Meissner,Johnny Keefer,57.1,5706
Mac Meissner,Michael Kim,54.3,5429
Mac Meissner,Tom Kim,39.6,3960
Mac Meissner,Chris Kirk,58.8,5881
Mac Meissner,Patton Kizzire,90.1,9005
Mac Meissner,Brooks Koepka,55.3,5529
Mac Meissner,Ben Kohles,38.2,3816
Mac Meissner,Jackson Koivun,41.3,4128
Mac Meissner,Matt Kuchar,48.5,4853
Mac Meissner,Christo Lamprecht,91.3,9134
Mac Meissner,Hank Lebioda,70.5,7051
Mac Meissner,Haotong Li,74.0,7398
Mac Meissner,David Lipsky,60.0,6001
Mac Meissner,Luke List,64.0,6396
Mac Meissner,Justin Lower,65.8,6584
Mac Meissner,Peter Malnati,78.4,7835
Mac Meissner,Hideki Matsuyama,42.7,4270
Mac Meissner,Denny McCarthy,54.2,5417
Mac Meissner,Matt McCarty,59.7,5972
Mac Meissner,Max McGreevy,54.1,5407
Mac Meissner,Maverick McNealy,53.0,5296
Mac Meissner,Keith Mitchell,53.5,5345
Mac Meissner,Taylor Moore,66.1,6613
Mac Meissner,William Mouw,57.4,5737
Mac Meissner,Rasmus Neergaard-Petersen,54.0,5404
Mac Meissner,Alex Noren,55.8,5582
Mac Meissner,Andrew Novak,63.7,6371
Mac Meissner,Pontus Nyholm,73.2,7321
Mac Meissner,Thorbjorn Olesen,70.1,7012
Mac Meissner,John Parry,63.7,6373
Mac Meissner,Matthieu Pavon,68.5,6853
Mac Meissner,Taylor Pendrith,68.4,6836
Mac Meissner,Marco Penge,57.2,5722
Mac Meissner,Chandler Phillips,58.5,5854
Mac Meissner,J.T. Poston,45.7,4574
Mac Meissner,Aldrich Potgieter,70.0,7003
Mac Meissner,Seamus Power,63.9,6391
Mac Meissner,Andrew Putnam,57.0,5700
Mac Meissner,Aaron Rai,41.8,4178
Mac Meissner,Chad Ramey,76.9,7686
Mac Meissner,Davis Riley,71.8,7177
Mac Meissner,Patrick Rodgers,75.4,7543
Mac Meissner,Kevin Roy,64.6,6455
Mac Meissner,Marcelo Rozo,71.7,7174
Mac Meissner,Adrien Saddier,65.7,6575
Mac Meissner,Gordon Sargent,73.0,7297
Mac Meissner,Adam Schenk,74.9,7491
Mac Meissner,Matti Schmid,70.4,7044
Mac Meissner,Ben Silverman,60.8,6076
Mac Meissner,Webb Simpson,74.3,7427
Mac Meissner,Alex Smalley,55.6,5565
Mac Meissner,Jordan Smith,47.9,4794
Mac Meissner,Austin Smotherman,69.8,6985
Mac Meissner,Brandt Snedeker,54.9,5493
Mac Meissner,Jordan Spieth,63.9,6385
Mac Meissner,Sam Stevens,67.6,6761
Mac Meissner,Sepp Straka,64.6,6455
Mac Meissner,Kevin Streelman,59.9,5994
Mac Meissner,Jackson Suber,51.2,5116
Mac Meissner,Adam Svensson,68.7,6866
Mac Meissner,Jesper Svensson,66.3,6631
Mac Meissner,Nick Taylor,52.5,5250
Mac Meissner,Sahith Theegala,58.2,5816
Mac Meissner,Justin Thomas,40.7,4071
Mac Meissner,Davis Thompson,51.6,5161
Mac Meissner,Alejandro Tosti,80.4,8043
Mac Meissner,Erik van Rooyen,61.1,6108
Mac Meissner,John VanDerLaan,72.1,7211
Mac Meissner,Karl Vilips,71.3,7133
Mac Meissner,Camilo Villegas,64.9,6492
Mac Meissner,Danny Walker,84.0,8400
Mac Meissner,Matt Wallace,51.3,5133
Mac Meissner,Vince Whaley,75.2,7516
Mac Meissner,Aaron Wise,57.0,5705
Mac Meissner,Dylan Wu,69.5,6954
Mac Meissner,Cameron Young,40.5,4046
Mac Meissner,Kevin Yu,51.8,5183
Keith Mitchell,Zach Bauchou,53.9,5392
Keith Mitchell,Christiaan Bezuidenhout,44.8,4482
Keith Mitchell,Daniel Berger,67.6,6763
Keith Mitchell,Zac Blair,40.8,4081
Keith Mitchell,Chandler Blanchet,62.0,6199
Keith Mitchell,Keegan Bradley,43.7,4365
Keith Mitchell,Michael Brennan,52.0,5200
Keith Mitchell,Brian Campbell,65.7,6565
Keith Mitchell,Rafael Campos,71.4,7139
Keith Mitchell,Ricky Castillo,53.1,5305
Keith Mitchell,Bud Cauley,39.4,3943
Keith Mitchell,Davis Chatfield,53.1,5312
Keith Mitchell,Luke Clanton,57.3,5734
Keith Mitchell,Eric Cole,49.0,4897
Keith Mitchell,Pierceson Coody,64.1,6407
Keith Mitchell,Joel Dahmen,50.7,5075
Keith Mitchell,Cam Davis,75.6,7559
Keith Mitchell,Jason Day,64.2,6417
Keith Mitchell,Zecheng Dou,60.7,6068
Keith Mitchell,Adrien Dumont de Chassart,63.9,6394
Keith Mitchell,Nick Dunlap,70.1,7008
Keith Mitchell,Nico Echavarria,50.6,5057
Keith Mitchell,Austin Eckroat,58.6,5856
Keith Mitchell,Harris English,48.0,4801
Keith Mitchell,Tony Finau,62.0,6195
Keith Mitchell,Patrick Fishburn,54.8,5480
Keith Mitchell,Steven Fisk,65.1,6510
Keith Mitchell,Alex Fitzpatrick,37.3,3728
Keith Mitchell,Brice Garnett,57.6,5756
Keith Mitchell,Ryan Gerard,38.5,3848
Keith Mitchell,Doug Ghim,41.4,4144
Keith Mitchell,Lucas Glover,54.7,5469
Keith Mitchell,Max Greyserman,62.8,6277
Keith Mitchell,Ben Griffin,38.1,3811
Keith Mitchell,Lanto Griffin,64.0,6398
Keith Mitchell,Emiliano Grillo,41.8,4177
Keith Mitchell,Harry Hall,65.6,6560
Keith Mitchell,Brian Harman,42.9,4291
Keith Mitchell,Garrick Higgo,69.5,6949
Keith Mitchell,Joe Highsmith,68.6,6857
Keith Mitchell,Kensei Hirata,73.5,7346
Keith Mitchell,Ryo Hisatsune,50.2,5018
Keith Mitchell,Lee Hodges,49.3,4926
Keith Mitchell,Rico Hoey,56.9,5688
Keith Mitchell,Tom Hoge,56.8,5683
Keith Mitchell,Rasmus Hojgaard,65.9,6589
Keith Mitchell,Billy Horschel,51.3,5134
Keith Mitchell,Beau Hossler,52.5,5247
Keith Mitchell,Mark Hubbard,59.0,5897
Keith Mitchell,Mackenzie Hughes,52.5,5247
Keith Mitchell,Sungjae Im,52.3,5228
Keith Mitchell,Stephan Jaeger,66.6,6656
Keith Mitchell,Ben James,47.3,4729
Keith Mitchell,Takumi Kanaya,58.8,5877
Keith Mitchell,Jeffrey Kang,65.0,6500
Keith Mitchell,Johnny Keefer,53.6,5364
Keith Mitchell,Michael Kim,50.8,5084
Keith Mitchell,Tom Kim,36.3,3631
Keith Mitchell,Chris Kirk,55.4,5541
Keith Mitchell,Patton Kizzire,88.5,8845
Keith Mitchell,Brooks Koepka,51.8,5185
Keith Mitchell,Ben Kohles,34.9,3491
Keith Mitchell,Jackson Koivun,37.9,3794
Keith Mitchell,Matt Kuchar,45.1,4508
Keith Mitchell,Christo Lamprecht,89.9,8990
Keith Mitchell,Hank Lebioda,67.5,6746
Keith Mitchell,Haotong Li,71.1,7110
Keith Mitchell,David Lipsky,56.6,5663
Keith Mitchell,Luke List,60.7,6067
Keith Mitchell,Justin Lower,62.6,6261
Keith Mitchell,Peter Malnati,75.7,7573
Keith Mitchell,Hideki Matsuyama,39.3,3934
Keith Mitchell,Denny McCarthy,50.7,5072
Keith Mitchell,Matt McCarty,56.3,5634
Keith Mitchell,Max McGreevy,50.6,5063
Keith Mitchell,Maverick McNealy,49.5,4950
Keith Mitchell,Mac Meissner,46.5,4655
Keith Mitchell,Taylor Moore,62.9,6291
Keith Mitchell,William Mouw,54.0,5395
Keith Mitchell,Rasmus Neergaard-Petersen,50.6,5059
Keith Mitchell,Alex Noren,52.4,5239
Keith Mitchell,Andrew Novak,60.4,6042
Keith Mitchell,Pontus Nyholm,70.3,7028
Keith Mitchell,Thorbjorn Olesen,67.1,6705
Keith Mitchell,John Parry,60.4,6044
Keith Mitchell,Matthieu Pavon,65.4,6540
Keith Mitchell,Taylor Pendrith,65.2,6522
Keith Mitchell,Marco Penge,53.8,5380
Keith Mitchell,Chandler Phillips,55.1,5514
Keith Mitchell,J.T. Poston,42.3,4232
Keith Mitchell,Aldrich Potgieter,67.0,6695
Keith Mitchell,Seamus Power,60.6,6062
Keith Mitchell,Andrew Putnam,53.6,5357
Keith Mitchell,Aaron Rai,38.4,3843
Keith Mitchell,Chad Ramey,74.1,7413
Keith Mitchell,Davis Riley,68.8,6877
Keith Mitchell,Patrick Rodgers,72.6,7263
Keith Mitchell,Kevin Roy,61.3,6128
Keith Mitchell,Marcelo Rozo,68.7,6874
Keith Mitchell,Adrien Saddier,62.5,6251
Keith Mitchell,Gordon Sargent,70.0,7003
Keith Mitchell,Adam Schenk,72.1,7207
Keith Mitchell,Matti Schmid,67.4,6738
Keith Mitchell,Ben Silverman,57.4,5739
Keith Mitchell,Webb Simpson,71.4,7140
Keith Mitchell,Alex Smalley,52.2,5221
Keith Mitchell,Jordan Smith,44.5,4450
Keith Mitchell,Austin Smotherman,66.8,6677
Keith Mitchell,Brandt Snedeker,51.5,5149
Keith Mitchell,Jordan Spieth,60.6,6056
Keith Mitchell,Sam Stevens,64.4,6444
Keith Mitchell,Sepp Straka,61.3,6128
Keith Mitchell,Kevin Streelman,56.6,5656
Keith Mitchell,Jackson Suber,47.7,4771
Keith Mitchell,Adam Svensson,65.5,6553
Keith Mitchell,Jesper Svensson,63.1,6309
Keith Mitchell,Nick Taylor,49.0,4904
Keith Mitchell,Sahith Theegala,54.7,5475
Keith Mitchell,Justin Thomas,37.4,3739
Keith Mitchell,Davis Thompson,48.2,4815
Keith Mitchell,Alejandro Tosti,78.0,7795
Keith Mitchell,Erik van Rooyen,57.7,5772
Keith Mitchell,John VanDerLaan,69.1,6913
Keith Mitchell,Karl Vilips,68.3,6831
Keith Mitchell,Camilo Villegas,61.7,6166
Keith Mitchell,Danny Walker,81.8,8180
Keith Mitchell,Matt Wallace,47.9,4788
Keith Mitchell,Vince Whaley,72.3,7234
Keith Mitchell,Aaron Wise,53.6,5362
Keith Mitchell,Dylan Wu,66.4,6644
Keith Mitchell,Cameron Young,37.1,3715
Keith Mitchell,Kevin Yu,48.4,4838
Taylor Moore,Zach Bauchou,40.9,4086
Taylor Moore,Christiaan Bezuidenhout,32.3,3229
Taylor Moore,Daniel Berger,55.1,5510
Taylor Moore,Zac Blair,28.7,2871
Taylor Moore,Chandler Blanchet,49.0,4904
Taylor Moore,Keegan Bradley,31.2,3124
Taylor Moore,Michael Brennan,39.0,3900
Taylor Moore,Brian Campbell,52.9,5293
Taylor Moore,Rafael Campos,59.3,5931
Taylor Moore,Ricky Castillo,40.0,4002
Taylor Moore,Bud Cauley,27.5,2751
Taylor Moore,Davis Chatfield,40.1,4009
Taylor Moore,Luke Clanton,44.3,4426
Taylor Moore,Eric Cole,36.1,3612
Taylor Moore,Pierceson Coody,51.2,5123
Taylor Moore,Joel Dahmen,37.8,3780
Taylor Moore,Cam Davis,64.2,6420
Taylor Moore,Jason Day,51.3,5134
Taylor Moore,Zecheng Dou,47.7,4767
Taylor Moore,Adrien Dumont de Chassart,51.1,5109
Taylor Moore,Nick Dunlap,57.8,5782
Taylor Moore,Nico Echavarria,37.6,3763
Taylor Moore,Austin Eckroat,45.5,4549
Taylor Moore,Harris English,35.2,3522
Taylor Moore,Tony Finau,49.0,4899
Taylor Moore,Patrick Fishburn,41.7,4173
Taylor Moore,Steven Fisk,52.3,5233
Taylor Moore,Alex Fitzpatrick,25.7,2566
Taylor Moore,Brice Garnett,44.5,4448
Taylor Moore,Ryan Gerard,26.7,2669
Taylor Moore,Doug Ghim,29.3,2927
Taylor Moore,Lucas Glover,41.6,4162
Taylor Moore,Max Greyserman,49.9,4985
Taylor Moore,Ben Griffin,26.4,2637
Taylor Moore,Lanto Griffin,51.1,5113
Taylor Moore,Emiliano Grillo,29.6,2956
Taylor Moore,Harry Hall,52.9,5288
Taylor Moore,Brian Harman,30.6,3057
Taylor Moore,Garrick Higgo,57.2,5716
Taylor Moore,Joe Highsmith,56.1,5613
Taylor Moore,Kensei Hirata,61.7,6169
Taylor Moore,Ryo Hisatsune,37.3,3727
Taylor Moore,Lee Hodges,36.4,3639
Taylor Moore,Rico Hoey,43.8,4380
Taylor Moore,Tom Hoge,43.8,4375
Taylor Moore,Rasmus Hojgaard,53.2,5319
Taylor Moore,Billy Horschel,38.4,3837
Taylor Moore,Beau Hossler,39.5,3946
Taylor Moore,Mark Hubbard,45.9,4591
Taylor Moore,Mackenzie Hughes,39.5,3945
Taylor Moore,Sungjae Im,39.3,3928
Taylor Moore,Stephan Jaeger,53.9,5392
Taylor Moore,Ben James,34.6,3455
Taylor Moore,Takumi Kanaya,45.7,4571
Taylor Moore,Jeffrey Kang,52.2,5222
Taylor Moore,Johnny Keefer,40.6,4059
Taylor Moore,Michael Kim,37.9,3789
Taylor Moore,Tom Kim,24.8,2484
Taylor Moore,Chris Kirk,42.3,4233
Taylor Moore,Patton Kizzire,80.7,8075
Taylor Moore,Brooks Koepka,38.9,3886
Taylor Moore,Ben Kohles,23.7,2366
Taylor Moore,Jackson Koivun,26.2,2622
Taylor Moore,Matt Kuchar,32.5,3253
Taylor Moore,Christo Lamprecht,82.8,8280
Taylor Moore,Hank Lebioda,54.9,5490
Taylor Moore,Haotong Li,59.0,5897
Taylor Moore,David Lipsky,43.6,4355
Taylor Moore,Luke List,47.7,4766
Taylor Moore,Justin Lower,49.7,4969
Taylor Moore,Peter Malnati,64.4,6436
Taylor Moore,Hideki Matsuyama,27.4,2743
Taylor Moore,Denny McCarthy,37.8,3778
Taylor Moore,Matt McCarty,43.3,4326
Taylor Moore,Max McGreevy,37.7,3769
Taylor Moore,Maverick McNealy,36.6,3662
Taylor Moore,Mac Meissner,33.9,3387
Taylor Moore,Keith Mitchell,37.1,3709
Taylor Moore,William Mouw,40.9,4090
Taylor Moore,Rasmus Neergaard-Petersen,37.7,3765
Taylor Moore,Alex Noren,39.4,3937
Taylor Moore,Andrew Novak,47.4,4740
Taylor Moore,Pontus Nyholm,58.0,5805
Taylor Moore,Thorbjorn Olesen,54.5,5445
Taylor Moore,John Parry,47.4,4742
Taylor Moore,Matthieu Pavon,52.7,5266
Taylor Moore,Taylor Pendrith,52.5,5246
Taylor Moore,Marco Penge,40.7,4074
Taylor Moore,Chandler Phillips,42.1,4206
Taylor Moore,J.T. Poston,30.0,3005
Taylor Moore,Aldrich Potgieter,54.3,5435
Taylor Moore,Seamus Power,47.6,4761
Taylor Moore,Andrew Putnam,40.5,4053
Taylor Moore,Aaron Rai,26.6,2664
Taylor Moore,Chad Ramey,62.5,6248
Taylor Moore,Davis Riley,56.4,5635
Taylor Moore,Patrick Rodgers,60.7,6072
Taylor Moore,Kevin Roy,48.3,4829
Taylor Moore,Marcelo Rozo,56.3,5633
Taylor Moore,Adrien Saddier,49.6,4958
Taylor Moore,Gordon Sargent,57.8,5776
Taylor Moore,Adam Schenk,60.1,6009
Taylor Moore,Matti Schmid,54.8,5482
Taylor Moore,Ben Silverman,44.3,4431
Taylor Moore,Webb Simpson,59.3,5932
Taylor Moore,Alex Smalley,39.2,3921
Taylor Moore,Jordan Smith,32.0,3200
Taylor Moore,Austin Smotherman,54.1,5414
Taylor Moore,Brandt Snedeker,38.5,3851
Taylor Moore,Jordan Spieth,47.5,4755
Taylor Moore,Sam Stevens,51.6,5162
Taylor Moore,Sepp Straka,48.3,4830
Taylor Moore,Kevin Streelman,43.5,4348
Taylor Moore,Jackson Suber,34.9,3494
Taylor Moore,Adam Svensson,52.8,5280
Taylor Moore,Jesper Svensson,50.2,5019
Taylor Moore,Nick Taylor,36.2,3619
Taylor Moore,Sahith Theegala,41.7,4168
Taylor Moore,Justin Thomas,25.8,2576
Taylor Moore,Davis Thompson,35.4,3536
Taylor Moore,Alejandro Tosti,67.0,6705
Taylor Moore,Erik van Rooyen,44.6,4464
Taylor Moore,John VanDerLaan,56.8,5676
Taylor Moore,Karl Vilips,55.8,5584
Taylor Moore,Camilo Villegas,48.7,4869
Taylor Moore,Danny Walker,71.8,7185
Taylor Moore,Matt Wallace,35.1,3510
Taylor Moore,Vince Whaley,60.4,6039
Taylor Moore,Aaron Wise,40.6,4058
Taylor Moore,Dylan Wu,53.8,5379
Taylor Moore,Cameron Young,25.5,2555
Taylor Moore,Kevin Yu,35.6,3557
William Mouw,Zach Bauchou,50.0,4996
William Mouw,Christiaan Bezuidenhout,40.9,4093
William Mouw,Daniel Berger,64.0,6399
William Mouw,Zac Blair,37.0,3701
William Mouw,Chandler Blanchet,58.2,5816
