229,196,35.0,3503
229,279,43.0,4298
946,275,48.2,4819
946,281,57.8,5781
946,186,58.2,5822
946,1307,72.0,7203
946,4516,47.5,4752
946,267,56.0,5602
946,1163,58.9,5888
946,4362,49.6,4958
946,229,54.1,5406
946,295,46.5,4645
946,221,44.9,4488
946,265,41.6,4157
946,201,52.5,5253
946,198,56.0,5604
946,1218,59.3,5928
946,961,59.7,5974
946,227,64.5,6448
946,257,44.0,4405
946,1169,46.4,4642
946,273,53.6,5365
946,1554,47.2,4723
946,65,51.9,5193
946,251,65.9,6590
946,4431,51.3,5132
946,1699,62.5,6252
946,1528,49.5,4950
946,289,42.4,4236
946,1078,53.5,5352
946,4607,53.6,5361
946,1044,47.1,4711
946,179,47.6,4758
946,217,36.0,3602
946,261,61.7,6168
946,1148,70.8,7084
946,4383,52.4,5243
946,235,55.5,5548
946,4728,53.8,5381
946,1037,57.5,5748
946,4363,51.8,5177
946,1690,62.0,6197
946,285,58.6,5864
946,211,57.9,5790
946,1719,65.0,6497
946,194,44.2,4417
946,1130,77.7,7766
946,77,74.9,7493
946,1479,51.1,5110
946,942,58.9,5888
946,253,47.1,4708
946,1693,37.9,3788
946,231,41.8,4182
946,1728,46.1,4614
946,1535,48.8,4881
946,1002,60.5,6045
946,287,57.4,5736
946,190,28.4,2841
946,1172,70.4,7044
946,1696,25.1,2515
946,283,71.4,7136
946,1563,48.9,4891
946,245,42.2,4225
946,4800,65.2,6521
946,241,55.3,5533
946,1041,39.5,3949
946,1684,34.4,3442
946,239,43.6,4359
946,196,38.9,3888
946,279,47.0,4702
295,275,51.7,5174
295,281,61.3,6126
295,186,61.7,6167
295,1307,75.0,7495
295,4516,51.1,5107
295,267,59.5,5951
295,1163,62.3,6231
295,4362,53.1,5313
295,229,57.6,5758
295,946,53.5,5355
295,221,48.4,4842
295,265,45.1,4508
295,201,56.1,5607
295,198,59.5,5953
295,1218,62.7,6270
295,961,63.1,6314
295,227,67.7,6774
295,257,47.6,4759
295,1169,50.0,4997
295,273,57.2,5718
295,1554,50.8,5078
295,65,55.5,5547
295,251,69.1,6911
295,4431,54.9,5486
295,1699,65.8,6585
295,1528,53.0,5305
295,289,45.9,4587
295,1078,57.0,5704
295,4607,57.1,5714
295,1044,50.7,5067
295,179,51.1,5114
295,217,39.4,3941
295,261,65.0,6503
295,1148,73.8,7382
295,4383,56.0,5597
295,235,59.0,5898
295,4728,57.3,5733
295,1037,60.9,6094
295,4363,55.3,5532
295,1690,65.3,6531
295,285,62.1,6207
295,211,61.4,6135
295,1719,68.2,6822
295,194,47.7,4771
295,1130,80.2,8023
295,77,77.7,7768
295,1479,54.6,5464
295,942,62.3,6231
295,253,50.6,5064
295,1693,41.3,4131
295,231,45.3,4533
295,1728,49.7,4969
295,1535,52.4,5237
295,1002,63.8,6384
295,287,60.8,6082
295,190,31.5,3151
295,1172,73.4,7344
295,1696,28.1,2807
295,283,74.3,7431
295,1563,52.5,5246
295,245,45.8,4577
295,4800,68.5,6845
295,241,58.8,5883
295,1041,43.0,4296
295,1684,37.8,3776
295,239,47.1,4712
295,196,42.3,4233
295,279,50.6,5057
221,275,53.3,5332
221,281,62.8,6277
221,186,63.2,6317
221,1307,76.2,7619
221,4516,52.6,5265
221,267,61.0,6104
221,1163,63.8,6380
221,4362,54.7,5470
221,229,59.1,5912
221,946,55.1,5512
221,295,51.6,5158
221,265,46.6,4665
221,201,57.6,5762
221,198,61.0,6105
221,1218,64.2,6419
221,961,64.6,6463
221,227,69.2,6915
221,257,49.2,4917
221,1169,51.5,5155
221,273,58.7,5872
221,1554,52.4,5236
221,65,57.0,5703
221,251,70.5,7049
221,4431,56.4,5642
221,1699,67.3,6729
221,1528,54.6,5463
221,289,47.5,4745
221,1078,58.6,5859
221,4607,58.7,5868
221,1044,52.2,5224
221,179,52.7,5272
221,217,40.9,4094
221,261,66.5,6649
221,1148,75.1,7509
221,4383,57.5,5753
221,235,60.5,6051
221,4728,58.9,5887
221,1037,62.5,6245
221,4363,56.9,5688
221,1690,66.8,6676
221,285,63.6,6357
221,211,62.9,6286
221,1719,69.6,6961
221,194,49.3,4929
